DATE,PERIOD,VERSION,SUBSIDIARY,ACCOUNT_NUM,LOCATION,DEPARTMENT,COST_CENTER,AMOUNT,QUANTITY,MEMO,STATUS
,202404,Budget FY2024,PPACANADA,63200,,Ecomm,EcommUS,12339,,,
,202404,Budget FY2024,PPACANADA,63500,,Ecomm,EcommUS,22622,,,
,202404,Budget FY2024,PPACANADA,63750,,Ecomm,EcommUS,8226,,,
,202404,Budget FY2024,PPACANADA,63000,,Ecomm,EcommUS,39128,,,
,202405,Budget FY2024,PPACANADA,40100,,Ecomm,EcommUS,950458,,,
,202405,Budget FY2024,PPACANADA,41100,,Ecomm,EcommUS,209101,,,
,202405,Budget FY2024,PPACANADA,41600,,Ecomm,EcommUS,95046,,,
,202405,Budget FY2024,PPACANADA,41800,,Ecomm,EcommUS,12831,,,
,202405,Budget FY2024,PPACANADA,50100,,Ecomm,EcommUS,196227,,,
,202405,Budget FY2024,PPACANADA,63200,,Ecomm,EcommUS,12831,,,
,202405,Budget FY2024,PPACANADA,63500,,Ecomm,EcommUS,23524,,,
,202405,Budget FY2024,PPACANADA,63750,,Ecomm,EcommUS,8554,,,
,202405,Budget FY2024,PPACANADA,63000,,Ecomm,EcommUS,41822,,,
,202406,Budget FY2024,PPACANADA,40100,,Ecomm,EcommUS,1131142,,,
,202406,Budget FY2024,PPACANADA,41100,,Ecomm,EcommUS,248851,,,
,202406,Budget FY2024,PPACANADA,41600,,Ecomm,EcommUS,113114,,,
,202406,Budget FY2024,PPACANADA,41800,,Ecomm,EcommUS,15270,,,
,202406,Budget FY2024,PPACANADA,50100,,Ecomm,EcommUS,229843,,,
,202406,Budget FY2024,PPACANADA,63200,,Ecomm,EcommUS,15270,,,
,202406,Budget FY2024,PPACANADA,63500,,Ecomm,EcommUS,27996,,,
,202406,Budget FY2024,PPACANADA,63750,,Ecomm,EcommUS,10180,,,
,202406,Budget FY2024,PPACANADA,63000,,Ecomm,EcommUS,48773,,,
,202407,Budget FY2024,PPACANADA,40100,,Ecomm,EcommUS,1546161,,,
,202407,Budget FY2024,PPACANADA,41100,,Ecomm,EcommUS,309232,,,
,202407,Budget FY2024,PPACANADA,41600,,Ecomm,EcommUS,154616,,,
,202407,Budget FY2024,PPACANADA,41800,,Ecomm,EcommUS,20873,,,
,202407,Budget FY2024,PPACANADA,50100,,Ecomm,EcommUS,315070,,,
,202407,Budget FY2024,PPACANADA,63200,,Ecomm,EcommUS,20873,,,
,202407,Budget FY2024,PPACANADA,63500,,Ecomm,EcommUS,38267,,,
,202407,Budget FY2024,PPACANADA,63750,,Ecomm,EcommUS,13915,,,
,202407,Budget FY2024,PPACANADA,63000,,Ecomm,EcommUS,68077,,,
,202408,Budget FY2024,PPACANADA,40100,,Ecomm,EcommUS,3137566,,,
,202408,Budget FY2024,PPACANADA,41100,,Ecomm,EcommUS,627513,,,
,202408,Budget FY2024,PPACANADA,41600,,Ecomm,EcommUS,313757,,,
,202408,Budget FY2024,PPACANADA,41800,,Ecomm,EcommUS,42357,,,
,202408,Budget FY2024,PPACANADA,50100,,Ecomm,EcommUS,579140,,,
,202408,Budget FY2024,PPACANADA,63200,,Ecomm,EcommUS,42357,,,
,202408,Budget FY2024,PPACANADA,63500,,Ecomm,EcommUS,77655,,,
,202408,Budget FY2024,PPACANADA,63750,,Ecomm,EcommUS,28238,,,
,202408,Budget FY2024,PPACANADA,63000,,Ecomm,EcommUS,140988,,,
,202409,Budget FY2024,PPACANADA,40100,,Ecomm,EcommUS,1478599,,,
,202409,Budget FY2024,PPACANADA,41100,,Ecomm,EcommUS,295720,,,
,202409,Budget FY2024,PPACANADA,41600,,Ecomm,EcommUS,147860,,,
,202409,Budget FY2024,PPACANADA,41800,,Ecomm,EcommUS,19961,,,
,202409,Budget FY2024,PPACANADA,50100,,Ecomm,EcommUS,324407,,,
,202409,Budget FY2024,PPACANADA,63200,,Ecomm,EcommUS,19961,,,
,202409,Budget FY2024,PPACANADA,63500,,Ecomm,EcommUS,36595,,,
,202409,Budget FY2024,PPACANADA,63750,,Ecomm,EcommUS,13307,,,
,202409,Budget FY2024,PPACANADA,63000,,Ecomm,EcommUS,57907,,,
,202410,Budget FY2024,PPACANADA,40100,,Ecomm,EcommUS,1367290,,,
,202410,Budget FY2024,PPACANADA,41100,,Ecomm,EcommUS,273458,,,
,202410,Budget FY2024,PPACANADA,41600,,Ecomm,EcommUS,136729,,,
,202410,Budget FY2024,PPACANADA,41800,,Ecomm,EcommUS,18458,,,
,202410,Budget FY2024,PPACANADA,50100,,Ecomm,EcommUS,294815,,,
,202410,Budget FY2024,PPACANADA,63200,,Ecomm,EcommUS,18458,,,
,202410,Budget FY2024,PPACANADA,63500,,Ecomm,EcommUS,33840,,,
,202410,Budget FY2024,PPACANADA,63750,,Ecomm,EcommUS,12306,,,
,202410,Budget FY2024,PPACANADA,63000,,Ecomm,EcommUS,59649,,,
,202411,Budget FY2024,PPACANADA,40100,,Ecomm,EcommUS,1470504,,,
,202411,Budget FY2024,PPACANADA,41100,,Ecomm,EcommUS,294101,,,
,202411,Budget FY2024,PPACANADA,41600,,Ecomm,EcommUS,147050,,,
,202411,Budget FY2024,PPACANADA,41800,,Ecomm,EcommUS,19852,,,
,202411,Budget FY2024,PPACANADA,50100,,Ecomm,EcommUS,295981,,,
,202411,Budget FY2024,PPACANADA,63200,,Ecomm,EcommUS,19852,,,
,202411,Budget FY2024,PPACANADA,63500,,Ecomm,EcommUS,36395,,,
,202411,Budget FY2024,PPACANADA,63750,,Ecomm,EcommUS,13235,,,
,202411,Budget FY2024,PPACANADA,63000,,Ecomm,EcommUS,62536,,,
,202412,Budget FY2024,PPACANADA,40100,,Ecomm,EcommUS,1610478,,,
,202412,Budget FY2024,PPACANADA,41100,,Ecomm,EcommUS,322096,,,
,202412,Budget FY2024,PPACANADA,41600,,Ecomm,EcommUS,161048,,,
,202412,Budget FY2024,PPACANADA,41800,,Ecomm,EcommUS,21741,,,
,202412,Budget FY2024,PPACANADA,50100,,Ecomm,EcommUS,318754,,,
,202412,Budget FY2024,PPACANADA,63200,,Ecomm,EcommUS,21741,,,
,202412,Budget FY2024,PPACANADA,63500,,Ecomm,EcommUS,39859,,,
,202412,Budget FY2024,PPACANADA,63750,,Ecomm,EcommUS,14494,,,
,202412,Budget FY2024,PPACANADA,63000,,Ecomm,EcommUS,70239,,,
,202401,Budget FY2024,PPACANADA,40100,,Ecomm,EcommCAD,1200834,,,
,202401,Budget FY2024,PPACANADA,41100,,Ecomm,EcommCAD,180125,,,
,202401,Budget FY2024,PPACANADA,41600,,Ecomm,EcommCAD,120083,,,
,202401,Budget FY2024,PPACANADA,41800,,Ecomm,EcommCAD,5404,,,
,202401,Budget FY2024,PPACANADA,50100,,Ecomm,EcommCAD,228410,,,
,202401,Budget FY2024,PPACANADA,63200,,Ecomm,EcommCAD,1081,,,
,202401,Budget FY2024,PPACANADA,63500,,Ecomm,EcommCAD,31342,,,
,202401,Budget FY2024,PPACANADA,63750,,Ecomm,EcommCAD,10808,,,
,202401,Budget FY2024,PPACANADA,63000,,Ecomm,EcommCAD,114974,,,
,202402,Budget FY2024,PPACANADA,40100,,Ecomm,EcommCAD,1186442,,,
,202402,Budget FY2024,PPACANADA,41100,,Ecomm,EcommCAD,177966,,,
,202402,Budget FY2024,PPACANADA,41600,,Ecomm,EcommCAD,118644,,,
,202402,Budget FY2024,PPACANADA,41800,,Ecomm,EcommCAD,5339,,,
,202402,Budget FY2024,PPACANADA,50100,,Ecomm,EcommCAD,235161,,,
,202402,Budget FY2024,PPACANADA,63200,,Ecomm,EcommCAD,1068,,,
,202402,Budget FY2024,PPACANADA,63500,,Ecomm,EcommCAD,30966,,,
,202402,Budget FY2024,PPACANADA,63750,,Ecomm,EcommCAD,10678,,,
,202402,Budget FY2024,PPACANADA,63000,,Ecomm,EcommCAD,113492,,,
,202403,Budget FY2024,PPACANADA,40100,,Ecomm,EcommCAD,1175252,,,
,202403,Budget FY2024,PPACANADA,41100,,Ecomm,EcommCAD,176288,,,
,202403,Budget FY2024,PPACANADA,41600,,Ecomm,EcommCAD,117525,,,
,202403,Budget FY2024,PPACANADA,41800,,Ecomm,EcommCAD,5289,,,
,202403,Budget FY2024,PPACANADA,50100,,Ecomm,EcommCAD,254225,,,
,202403,Budget FY2024,PPACANADA,63200,,Ecomm,EcommCAD,1058,,,
,202403,Budget FY2024,PPACANADA,63500,,Ecomm,EcommCAD,30674,,,
,202403,Budget FY2024,PPACANADA,63750,,Ecomm,EcommCAD,10577,,,
,202403,Budget FY2024,PPACANADA,63000,,Ecomm,EcommCAD,112451,,,
,202404,Budget FY2024,PPACANADA,40100,,Ecomm,EcommCAD,788045,,,
,202404,Budget FY2024,PPACANADA,41100,,Ecomm,EcommCAD,118207,,,
,202404,Budget FY2024,PPACANADA,41600,,Ecomm,EcommCAD,78805,,,
,202404,Budget FY2024,PPACANADA,41800,,Ecomm,EcommCAD,3546,,,
,202404,Budget FY2024,PPACANADA,50100,,Ecomm,EcommCAD,166066,,,
,202404,Budget FY2024,PPACANADA,63200,,Ecomm,EcommCAD,709,,,
,202404,Budget FY2024,PPACANADA,63500,,Ecomm,EcommCAD,20568,,,
,202404,Budget FY2024,PPACANADA,63750,,Ecomm,EcommCAD,7092,,,
,202404,Budget FY2024,PPACANADA,63000,,Ecomm,EcommCAD,72666,,,
,202405,Budget FY2024,PPACANADA,40100,,Ecomm,EcommCAD,673074,,,
,202405,Budget FY2024,PPACANADA,41100,,Ecomm,EcommCAD,100961,,,
,202405,Budget FY2024,PPACANADA,41600,,Ecomm,EcommCAD,67307,,,
,202405,Budget FY2024,PPACANADA,41800,,Ecomm,EcommCAD,3029,,,
,202405,Budget FY2024,PPACANADA,50100,,Ecomm,EcommCAD,151182,,,
,202405,Budget FY2024,PPACANADA,63200,,Ecomm,EcommCAD,606,,,
,202405,Budget FY2024,PPACANADA,63500,,Ecomm,EcommCAD,17567,,,
,202405,Budget FY2024,PPACANADA,63750,,Ecomm,EcommCAD,6058,,,
,202405,Budget FY2024,PPACANADA,63000,,Ecomm,EcommCAD,63824,,,
,202406,Budget FY2024,PPACANADA,40100,,Ecomm,EcommCAD,859453,,,
,202406,Budget FY2024,PPACANADA,41100,,Ecomm,EcommCAD,128918,,,
,202406,Budget FY2024,PPACANADA,41600,,Ecomm,EcommCAD,85945,,,
,202406,Budget FY2024,PPACANADA,41800,,Ecomm,EcommCAD,3868,,,
,202406,Budget FY2024,PPACANADA,50100,,Ecomm,EcommCAD,189998,,,
,202406,Budget FY2024,PPACANADA,63200,,Ecomm,EcommCAD,774,,,
,202406,Budget FY2024,PPACANADA,63500,,Ecomm,EcommCAD,22432,,,
,202406,Budget FY2024,PPACANADA,63750,,Ecomm,EcommCAD,7735,,,
,202406,Budget FY2024,PPACANADA,63000,,Ecomm,EcommCAD,83678,,,
,202407,Budget FY2024,PPACANADA,40100,,Ecomm,EcommCAD,1011077,,,
,202407,Budget FY2024,PPACANADA,41100,,Ecomm,EcommCAD,151661,,,
,202407,Budget FY2024,PPACANADA,41600,,Ecomm,EcommCAD,101108,,,
,202407,Budget FY2024,PPACANADA,41800,,Ecomm,EcommCAD,4550,,,
,202407,Budget FY2024,PPACANADA,50100,,Ecomm,EcommCAD,217872,,,
,202407,Budget FY2024,PPACANADA,63200,,Ecomm,EcommCAD,910,,,
,202407,Budget FY2024,PPACANADA,63500,,Ecomm,EcommCAD,26389,,,
,202407,Budget FY2024,PPACANADA,63750,,Ecomm,EcommCAD,9100,,,
,202407,Budget FY2024,PPACANADA,63000,,Ecomm,EcommCAD,97793,,,
,202408,Budget FY2024,PPACANADA,40100,,Ecomm,EcommCAD,3260531,,,
,202408,Budget FY2024,PPACANADA,41100,,Ecomm,EcommCAD,489080,,,
,202408,Budget FY2024,PPACANADA,41600,,Ecomm,EcommCAD,326053,,,
,202408,Budget FY2024,PPACANADA,41800,,Ecomm,EcommCAD,14672,,,
,202408,Budget FY2024,PPACANADA,50100,,Ecomm,EcommCAD,636420,,,
,202408,Budget FY2024,PPACANADA,63200,,Ecomm,EcommCAD,2934,,,
,202408,Budget FY2024,PPACANADA,63500,,Ecomm,EcommCAD,85100,,,
,202408,Budget FY2024,PPACANADA,63750,,Ecomm,EcommCAD,29345,,,
,202408,Budget FY2024,PPACANADA,63000,,Ecomm,EcommCAD,328315,,,
,202409,Budget FY2024,PPACANADA,40100,,Ecomm,EcommCAD,1316088,,,
,202409,Budget FY2024,PPACANADA,41100,,Ecomm,EcommCAD,197413,,,
,202409,Budget FY2024,PPACANADA,41600,,Ecomm,EcommCAD,131609,,,
,202409,Budget FY2024,PPACANADA,41800,,Ecomm,EcommCAD,5922,,,
,202409,Budget FY2024,PPACANADA,50100,,Ecomm,EcommCAD,305344,,,
,202409,Budget FY2024,PPACANADA,63200,,Ecomm,EcommCAD,1184,,,
,202409,Budget FY2024,PPACANADA,63500,,Ecomm,EcommCAD,34350,,,
,202409,Budget FY2024,PPACANADA,63750,,Ecomm,EcommCAD,11845,,,
,202409,Budget FY2024,PPACANADA,63000,,Ecomm,EcommCAD,110781,,,
,202410,Budget FY2024,PPACANADA,40100,,Ecomm,EcommCAD,1182930,,,
,202410,Budget FY2024,PPACANADA,41100,,Ecomm,EcommCAD,177439,,,
,202410,Budget FY2024,PPACANADA,41600,,Ecomm,EcommCAD,118293,,,
,202410,Budget FY2024,PPACANADA,41800,,Ecomm,EcommCAD,5323,,,
,202410,Budget FY2024,PPACANADA,50100,,Ecomm,EcommCAD,269720,,,
,202410,Budget FY2024,PPACANADA,63200,,Ecomm,EcommCAD,1065,,,
,202410,Budget FY2024,PPACANADA,63500,,Ecomm,EcommCAD,30874,,,
,202410,Budget FY2024,PPACANADA,63750,,Ecomm,EcommCAD,10646,,,
,202410,Budget FY2024,PPACANADA,63000,,Ecomm,EcommCAD,113446,,,
,202411,Budget FY2024,PPACANADA,40100,,Ecomm,EcommCAD,1151266,,,
,202411,Budget FY2024,PPACANADA,41100,,Ecomm,EcommCAD,172690,,,
,202411,Budget FY2024,PPACANADA,41600,,Ecomm,EcommCAD,115127,,,
,202411,Budget FY2024,PPACANADA,41800,,Ecomm,EcommCAD,5181,,,
,202411,Budget FY2024,PPACANADA,50100,,Ecomm,EcommCAD,245040,,,
,202411,Budget FY2024,PPACANADA,63200,,Ecomm,EcommCAD,1036,,,
,202411,Budget FY2024,PPACANADA,63500,,Ecomm,EcommCAD,30048,,,
,202411,Budget FY2024,PPACANADA,63750,,Ecomm,EcommCAD,10361,,,
,202411,Budget FY2024,PPACANADA,63000,,Ecomm,EcommCAD,109985,,,
,202412,Budget FY2024,PPACANADA,40100,,Ecomm,EcommCAD,1251466,,,
,202412,Budget FY2024,PPACANADA,41100,,Ecomm,EcommCAD,187720,,,
,202412,Budget FY2024,PPACANADA,41600,,Ecomm,EcommCAD,125147,,,
,202412,Budget FY2024,PPACANADA,41800,,Ecomm,EcommCAD,5632,,,
,202412,Budget FY2024,PPACANADA,50100,,Ecomm,EcommCAD,261930,,,
,202412,Budget FY2024,PPACANADA,63200,,Ecomm,EcommCAD,1126,,,
,202412,Budget FY2024,PPACANADA,63500,,Ecomm,EcommCAD,32663,,,
,202412,Budget FY2024,PPACANADA,63750,,Ecomm,EcommCAD,11263,,,
,202412,Budget FY2024,PPACANADA,63000,,Ecomm,EcommCAD,120562,,,
,202401,Budget FY2024,PPACANADA,60000,,Design,Design,82917,,,
,202401,Budget FY2024,PPACANADA,60500,,Design,Design,3777,,,
,202401,Budget FY2024,PPACANADA,60600,,Design,Design,6352,,,
,202401,Budget FY2024,PPACANADA,62000,,Design,Design,21840,,,
,202401,Budget FY2024,PPACANADA,65000,,Design,Design,12300,,,
,202401,Budget FY2024,PPACANADA,68250,,Design,Design,160,,,
,202402,Budget FY2024,PPACANADA,60000,,Design,Design,82917,,,
,202402,Budget FY2024,PPACANADA,60500,,Design,Design,3777,,,
,202402,Budget FY2024,PPACANADA,60600,,Design,Design,6352,,,
,202402,Budget FY2024,PPACANADA,62000,,Design,Design,7840,,,
,202402,Budget FY2024,PPACANADA,65000,,Design,Design,,,,
,202402,Budget FY2024,PPACANADA,68250,,Design,Design,160,,,
,202403,Budget FY2024,PPACANADA,60000,,Design,Design,82917,,,
,202403,Budget FY2024,PPACANADA,60500,,Design,Design,3777,,,
,202403,Budget FY2024,PPACANADA,60600,,Design,Design,6352,,,
,202403,Budget FY2024,PPACANADA,62000,,Design,Design,7340,,,
,202403,Budget FY2024,PPACANADA,65000,,Design,Design,,,,
,202403,Budget FY2024,PPACANADA,68250,,Design,Design,160,,,
,202404,Budget FY2024,PPACANADA,60000,,Design,Design,94167,,,
,202404,Budget FY2024,PPACANADA,60500,,Design,Design,4290,,,
,202404,Budget FY2024,PPACANADA,60600,,Design,Design,7214,,,
,202404,Budget FY2024,PPACANADA,62000,,Design,Design,17340,,,
,202404,Budget FY2024,PPACANADA,65000,,Design,Design,4000,,,
,202404,Budget FY2024,PPACANADA,68250,,Design,Design,160,,,
,202405,Budget FY2024,PPACANADA,60000,,Design,Design,94167,,,
,202405,Budget FY2024,PPACANADA,60500,,Design,Design,4290,,,
,202405,Budget FY2024,PPACANADA,60600,,Design,Design,7214,,,
,202405,Budget FY2024,PPACANADA,62000,,Design,Design,7340,,,
,202405,Budget FY2024,PPACANADA,65000,,Design,Design,3600,,,
,202405,Budget FY2024,PPACANADA,68250,,Design,Design,160,,,
,202406,Budget FY2024,PPACANADA,60000,,Design,Design,94167,,,
,202406,Budget FY2024,PPACANADA,60500,,Design,Design,4290,,,
,202406,Budget FY2024,PPACANADA,60600,,Design,Design,7214,,,
,202406,Budget FY2024,PPACANADA,62000,,Design,Design,7840,,,
,202406,Budget FY2024,PPACANADA,65000,,Design,Design,,,,
,202406,Budget FY2024,PPACANADA,68250,,Design,Design,160,,,
,202407,Budget FY2024,PPACANADA,60000,,Design,Design,94167,,,
,202407,Budget FY2024,PPACANADA,60500,,Design,Design,4290,,,
,202407,Budget FY2024,PPACANADA,60600,,Design,Design,7214,,,
,202407,Budget FY2024,PPACANADA,62000,,Design,Design,15340,,,
,202407,Budget FY2024,PPACANADA,65000,,Design,Design,20400,,,
,202407,Budget FY2024,PPACANADA,68250,,Design,Design,160,,,
,202408,Budget FY2024,PPACANADA,60000,,Design,Design,94167,,,
,202408,Budget FY2024,PPACANADA,60500,,Design,Design,4290,,,
,202408,Budget FY2024,PPACANADA,60600,,Design,Design,7214,,,
,202408,Budget FY2024,PPACANADA,62000,,Design,Design,5340,,,
,202408,Budget FY2024,PPACANADA,65000,,Design,Design,,,,
,202408,Budget FY2024,PPACANADA,68250,,Design,Design,160,,,
,202409,Budget FY2024,PPACANADA,60000,,Design,Design,94167,,,
,202409,Budget FY2024,PPACANADA,60500,,Design,Design,4290,,,
,202409,Budget FY2024,PPACANADA,60600,,Design,Design,7214,,,
,202409,Budget FY2024,PPACANADA,62000,,Design,Design,10340,,,
,202409,Budget FY2024,PPACANADA,65000,,Design,Design,,,,
,202409,Budget FY2024,PPACANADA,68250,,Design,Design,160,,,
,202410,Budget FY2024,PPACANADA,60000,,Design,Design,94167,,,
,202410,Budget FY2024,PPACANADA,60500,,Design,Design,4290,,,
,202410,Budget FY2024,PPACANADA,60600,,Design,Design,7214,,,
,202410,Budget FY2024,PPACANADA,62000,,Design,Design,5340,,,
,202410,Budget FY2024,PPACANADA,65000,,Design,Design,4000,,,
,202410,Budget FY2024,PPACANADA,68250,,Design,Design,160,,,
,202411,Budget FY2024,PPACANADA,60000,,Design,Design,94167,,,
,202411,Budget FY2024,PPACANADA,60500,,Design,Design,4290,,,
,202411,Budget FY2024,PPACANADA,60600,,Design,Design,7214,,,
,202411,Budget FY2024,PPACANADA,62000,,Design,Design,7090,,,
,202411,Budget FY2024,PPACANADA,65000,,Design,Design,6200,,,
,202411,Budget FY2024,PPACANADA,68250,,Design,Design,160,,,
,202412,Budget FY2024,PPACANADA,60000,,Design,Design,94167,,,
,202412,Budget FY2024,PPACANADA,60500,,Design,Design,4290,,,
,202412,Budget FY2024,PPACANADA,60600,,Design,Design,7214,,,
,202412,Budget FY2024,PPACANADA,62000,,Design,Design,7090,,,
,202412,Budget FY2024,PPACANADA,65000,,Design,Design,,,,
,202412,Budget FY2024,PPACANADA,68250,,Design,Design,160,,,
,202401,Budget FY2024,PPACANADA,60000,,MP,MP,110670,,,
,202401,Budget FY2024,PPACANADA,60500,,MP,MP,5042,,,
,202401,Budget FY2024,PPACANADA,60600,,MP,MP,8478,,,
,202401,Budget FY2024,PPACANADA,65000,,MP,MP,9000,,,
,202401,Budget FY2024,PPACANADA,68150,,MP,MP,1000,,,
,202401,Budget FY2024,PPACANADA,68700,,MP,MP,9100,,,
,202401,Budget FY2024,PPACANADA,64100,,MP,MP,21926,,,
,202401,Budget FY2024,PPACANADA,64200,,MP,MP,89500,,,
,202401,Budget FY2024,PPACANADA,64300,,MP,MP,,,,
,202401,Budget FY2024,PPACANADA,64350,,MP,MP,,,,
,202401,Budget FY2024,PPACANADA,64425,,MP,MP,137500,,,
,202401,Budget FY2024,PPACANADA,64450,,MP,MP,30900,,,
,202401,Budget FY2024,PPACANADA,64550,,MP,MP,2400,,,
,202401,Budget FY2024,PPACANADA,64050,,MP,MP,41500,,,
,202401,Budget FY2024,PPACANADA,64000,,MP,MP,483720,,,
,202401,Budget FY2024,PPACANADA,64016,,MP,MP,5000,,,
,202401,Budget FY2024,PPACANADA,64015,,MP,MP,6000,,,
,202402,Budget FY2024,PPACANADA,60000,,MP,MP,116504,,,
,202402,Budget FY2024,PPACANADA,60500,,MP,MP,5308,,,
,202402,Budget FY2024,PPACANADA,60600,,MP,MP,8925,,,
,202402,Budget FY2024,PPACANADA,65000,,MP,MP,,,,
,202402,Budget FY2024,PPACANADA,68150,,MP,MP,,,,
,202402,Budget FY2024,PPACANADA,68700,,MP,MP,9100,,,
,202402,Budget FY2024,PPACANADA,64100,,MP,MP,32368,,,
,202402,Budget FY2024,PPACANADA,64200,,MP,MP,6000,,,
,202402,Budget FY2024,PPACANADA,64300,,MP,MP,48250,,,
,202402,Budget FY2024,PPACANADA,64350,,MP,MP,20000,,,
,202402,Budget FY2024,PPACANADA,64425,,MP,MP,49500,,,
,202402,Budget FY2024,PPACANADA,64450,,MP,MP,18900,,,
,202402,Budget FY2024,PPACANADA,64550,,MP,MP,2400,,,
,202402,Budget FY2024,PPACANADA,64050,,MP,MP,16500,,,
,202402,Budget FY2024,PPACANADA,64000,,MP,MP,422370,,,
,202402,Budget FY2024,PPACANADA,64016,,MP,MP,3000,,,
,202402,Budget FY2024,PPACANADA,64015,,MP,MP,,,,
,202403,Budget FY2024,PPACANADA,60000,,MP,MP,116504,,,
,202403,Budget FY2024,PPACANADA,60500,,MP,MP,5308,,,
,202403,Budget FY2024,PPACANADA,60600,,MP,MP,8925,,,
,202403,Budget FY2024,PPACANADA,65000,,MP,MP,,,,
,202403,Budget FY2024,PPACANADA,68150,,MP,MP,,,,
,202403,Budget FY2024,PPACANADA,68700,,MP,MP,9100,,,
,202403,Budget FY2024,PPACANADA,64100,,MP,MP,37264,,,
,202403,Budget FY2024,PPACANADA,64200,,MP,MP,30000,,,
,202403,Budget FY2024,PPACANADA,64300,,MP,MP,26000,,,
,202403,Budget FY2024,PPACANADA,64350,,MP,MP,,,,
,202403,Budget FY2024,PPACANADA,64425,,MP,MP,2500,,,
,202403,Budget FY2024,PPACANADA,64450,,MP,MP,23400,,,
,202403,Budget FY2024,PPACANADA,64550,,MP,MP,2400,,,
,202403,Budget FY2024,PPACANADA,64050,,MP,MP,16500,,,
,202403,Budget FY2024,PPACANADA,64000,,MP,MP,395524,,,
,202403,Budget FY2024,PPACANADA,64016,,MP,MP,3000,,,
,202403,Budget FY2024,PPACANADA,64015,,MP,MP,,,,
,202404,Budget FY2024,PPACANADA,60000,,MP,MP,131504,,,
,202404,Budget FY2024,PPACANADA,60500,,MP,MP,5991,,,
,202404,Budget FY2024,PPACANADA,60600,,MP,MP,10074,,,
,202404,Budget FY2024,PPACANADA,65000,,MP,MP,3550,,,
,202404,Budget FY2024,PPACANADA,68150,,MP,MP,,,,
,202404,Budget FY2024,PPACANADA,68700,,MP,MP,9100,,,
,202404,Budget FY2024,PPACANADA,64100,,MP,MP,32472,,,
,202404,Budget FY2024,PPACANADA,64200,,MP,MP,14500,,,
,202404,Budget FY2024,PPACANADA,64300,,MP,MP,5050,,,
,202404,Budget FY2024,PPACANADA,64350,,MP,MP,,,,
,202404,Budget FY2024,PPACANADA,64425,,MP,MP,22500,,,
,202404,Budget FY2024,PPACANADA,64450,,MP,MP,29150,,,
,202404,Budget FY2024,PPACANADA,64550,,MP,MP,2800,,,
,202404,Budget FY2024,PPACANADA,64050,,MP,MP,16500,,,
,202404,Budget FY2024,PPACANADA,64000,,MP,MP,386505,,,
,202404,Budget FY2024,PPACANADA,64016,,MP,MP,3000,,,
,202404,Budget FY2024,PPACANADA,64015,,MP,MP,6000,,,
,202405,Budget FY2024,PPACANADA,60000,,MP,MP,131504,,,
,202405,Budget FY2024,PPACANADA,60500,,MP,MP,5991,,,
,202405,Budget FY2024,PPACANADA,60600,,MP,MP,10074,,,
,202405,Budget FY2024,PPACANADA,65000,,MP,MP,3550,,,
,202405,Budget FY2024,PPACANADA,68150,,MP,MP,,,,
,202405,Budget FY2024,PPACANADA,68700,,MP,MP,9100,,,
,202405,Budget FY2024,PPACANADA,64100,,MP,MP,32290,,,
,202405,Budget FY2024,PPACANADA,64200,,MP,MP,51000,,,
,202405,Budget FY2024,PPACANADA,64300,,MP,MP,25250,,,
,202405,Budget FY2024,PPACANADA,64350,,MP,MP,,,,
,202405,Budget FY2024,PPACANADA,64425,,MP,MP,32500,,,
,202405,Budget FY2024,PPACANADA,64450,,MP,MP,29900,,,
,202405,Budget FY2024,PPACANADA,64550,,MP,MP,3200,,,
,202405,Budget FY2024,PPACANADA,64050,,MP,MP,16500,,,
,202405,Budget FY2024,PPACANADA,64000,,MP,MP,332039,,,
,202405,Budget FY2024,PPACANADA,64016,,MP,MP,3000,,,
,202405,Budget FY2024,PPACANADA,64015,,MP,MP,6000,,,
,202406,Budget FY2024,PPACANADA,60000,,MP,MP,131504,,,
,202406,Budget FY2024,PPACANADA,60500,,MP,MP,5991,,,
,202406,Budget FY2024,PPACANADA,60600,,MP,MP,10074,,,
,202406,Budget FY2024,PPACANADA,65000,,MP,MP,,,,
,202406,Budget FY2024,PPACANADA,68150,,MP,MP,,,,
,202406,Budget FY2024,PPACANADA,68700,,MP,MP,9100,,,
,202406,Budget FY2024,PPACANADA,64100,,MP,MP,32784,,,
,202406,Budget FY2024,PPACANADA,64200,,MP,MP,9000,,,
,202406,Budget FY2024,PPACANADA,64300,,MP,MP,,,,
,202406,Budget FY2024,PPACANADA,64350,,MP,MP,,,,
,202406,Budget FY2024,PPACANADA,64425,,MP,MP,2500,,,
,202406,Budget FY2024,PPACANADA,64450,,MP,MP,30650,,,
,202406,Budget FY2024,PPACANADA,64550,,MP,MP,3600,,,
,202406,Budget FY2024,PPACANADA,64050,,MP,MP,22500,,,
,202406,Budget FY2024,PPACANADA,64000,,MP,MP,354560,,,
,202406,Budget FY2024,PPACANADA,64016,,MP,MP,3000,,,
,202406,Budget FY2024,PPACANADA,64015,,MP,MP,6000,,,
,202407,Budget FY2024,PPACANADA,60000,,MP,MP,131504,,,
,202407,Budget FY2024,PPACANADA,60500,,MP,MP,5991,,,
,202407,Budget FY2024,PPACANADA,60600,,MP,MP,10074,,,
,202407,Budget FY2024,PPACANADA,65000,,MP,MP,8000,,,
,202407,Budget FY2024,PPACANADA,68150,,MP,MP,,,,
,202407,Budget FY2024,PPACANADA,68700,,MP,MP,9100,,,
